split_mode,candidate,Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
chronological_blocked,personal_profile_code32_no_support,MIMIC,train_bp_mean,SBP,9.161750945705334,0.6888667587610748,0.9665373991787964,12.603486574302494,39.92581602373888,66.24629080118694,81.34767556874381,FAIL*,FAIL (Grade D)*
chronological_blocked,personal_profile_code32_no_support,MIMIC,train_bp_mean,DBP,4.623885802345389,0.7310062189924165,0.3358246762250226,6.69584163927077,67.26261127596439,89.46340257171119,96.16963402571712,PASS*,PASS (Grade A)*
chronological_blocked,personal_profile_code32_no_support,VitalDB,train_bp_mean,SBP,10.37570272895006,0.4132924295703679,-0.6345863312024337,13.601851251023396,32.52884615384615,58.50240384615385,76.38461538461539,FAIL*,FAIL (Grade D)*
chronological_blocked,personal_profile_code32_no_support,VitalDB,train_bp_mean,DBP,5.705029972791672,0.5733269414502311,-0.6245983471320226,7.652068634389815,54.88221153846153,84.6826923076923,94.6201923076923,PASS*,PASS (Grade B)*
chronological_blocked,personal_profile_code32_no_support,Overall,train_bp_median,SBP,9.833516880920724,0.5647472986835307,-0.2399401121637055,13.558979174488368,37.90468064358849,63.43612871769868,78.65919063871283,FAIL*,FAIL (Grade D)*
chronological_blocked,personal_profile_code32_no_support,Overall,train_bp_median,DBP,5.174751996157054,0.6414830676898715,-0.5180511230727279,7.429726558512074,62.26109215017065,86.63091175036568,94.55265724037056,PASS*,PASS (Grade B)*
chronological_blocked,personal_profile_code32_no_support,MIMIC,train_bp_median,SBP,9.24740884952564,0.6652035596665777,0.6000384916537593,13.098635158902864,41.38229475766568,67.42581602373888,81.12759643916914,FAIL*,FAIL (Grade D)*
chronological_blocked,personal_profile_code32_no_support,MIMIC,train_bp_median,DBP,4.635263746687968,0.708464633478225,-0.1001902179831213,6.978795549897297,68.24431256181998,89.01829871414441,95.2299703264095,PASS*,PASS (Grade A)*
chronological_blocked,personal_profile_code32_no_support,VitalDB,train_bp_median,SBP,10.40328151528652,0.3812369494111958,-1.056496235682414,13.943712696252854,34.52403846153846,59.55769230769232,76.25961538461539,FAIL*,FAIL (Grade D)*
chronological_blocked,personal_profile_code32_no_support,VitalDB,train_bp_median,DBP,5.699196823285177,0.5509345813319468,-0.9242601375396436,7.821987137775405,56.44471153846153,84.31009615384616,93.89423076923076,PASS*,PASS (Grade B)*
chronological_blocked,subject_lora_rank4,Overall,natural,SBP,4.8788728119279625,0.8780489178936821,0.0704422911686295,7.1778794813621545,65.93734763529986,87.96318868844466,95.09751340809362,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,Overall,natural,DBP,2.7100616636420387,0.8725629764344476,0.0209950401514463,4.440318643769346,85.46075085324232,96.64431984397854,98.87615797172111,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,MIMIC,natural,SBP,4.631189097094135,0.9057392148226138,0.1424083285232679,6.95609294697049,68.8303659742829,89.25816023738872,95.4698318496538,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,MIMIC,natural,DBP,2.514334498998791,0.8877993915277437,0.0031430617520174,4.3298923128085045,87.5024727992087,96.78288822947576,98.7759643916914,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,VitalDB,natural,SBP,5.1196499616366165,0.8273524989787608,0.00048299908638,7.386513062294857,63.125,86.70432692307692,94.73557692307692,PASS*,PASS (Grade B)*
chronological_blocked,subject_lora_rank4,VitalDB,natural,DBP,2.9003310515788887,0.8504565424747732,0.0383492229993526,4.545079647865576,83.47596153846155,96.5096153846154,98.9735576923077,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,Overall,ppg_permuted_1,SBP,7.007707979852313,0.7419022386486296,0.0704464624126849,10.442548053378705,52.80838615309605,77.81569965870307,88.77986348122867,FAIL*,FAIL (Grade C)*
chronological_blocked,subject_lora_rank4,Overall,ppg_permuted_1,DBP,3.804985159841879,0.7685958642071877,0.0209962645372142,5.983483066244338,75.75450999512434,92.42320819112628,97.12579229644076,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,MIMIC,ppg_permuted_1,SBP,6.207293609671965,0.8299637328346038,0.1424083285232679,9.343534352827197,57.54698318496538,81.76557863501483,91.32047477744808,FAIL*,PASS (Grade B)*
chronological_blocked,subject_lora_rank4,MIMIC,ppg_permuted_1,DBP,3.260045663539309,0.8330876784860252,0.0031430617520174,5.28109190640155,81.05341246290801,94.48565776458952,97.92532146389712,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,VitalDB,ppg_permuted_1,SBP,7.785803103171862,0.5880732657312795,0.0004912252609546,11.4095709101411,48.20192307692307,73.97596153846155,86.31009615384615,FAIL*,FAIL (Grade C)*
chronological_blocked,subject_lora_rank4,VitalDB,ppg_permuted_1,DBP,4.334729227882165,0.6851557318766532,0.0383516376293622,6.5949848243638725,70.60336538461539,90.41826923076924,96.3485576923077,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,Overall,ppg_permuted_2,SBP,6.978918726673247,0.7449932206838423,0.0704464624126849,10.379826802366749,52.98878595806924,77.82910775231593,88.81886884446611,FAIL*,FAIL (Grade C)*
chronological_blocked,subject_lora_rank4,Overall,ppg_permuted_2,DBP,3.7902906156992806,0.7711379071883943,0.0209974891089742,5.950526730416774,75.78254509995125,92.4549000487567,97.18795709410044,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,MIMIC,ppg_permuted_2,SBP,6.221584188572613,0.830384154773498,0.1424083285232679,9.33197337305402,57.618694362017806,81.51829871414441,91.31552917903066,FAIL*,PASS (Grade B)*
chronological_blocked,subject_lora_rank4,MIMIC,ppg_permuted_2,DBP,3.2592936444589102,0.8334893155112406,0.0031430617520174,5.274734196285944,81.09297725024727,94.43867457962412,97.91790306627102,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,VitalDB,ppg_permuted_2,SBP,7.71513528246146,0.5955592321869405,0.0004912252609546,11.305422195839537,48.48798076923077,74.24278846153847,86.39182692307692,FAIL*,FAIL (Grade C)*
chronological_blocked,subject_lora_rank4,VitalDB,ppg_permuted_2,DBP,4.3064809406262174,0.6902980569878392,0.0383540526261696,6.540903578212716,70.6201923076923,90.5264423076923,96.4783653846154,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,Overall,personal_state_swapped,SBP,13.40971398225707,0.2883243837594125,1.540990649706442,17.272039408983016,24.730619210141395,46.81984397854705,64.46001950268162,FAIL*,FAIL (Grade D)*
chronological_blocked,subject_lora_rank4,Overall,personal_state_swapped,DBP,7.162697358552216,0.4233853440927316,0.8016462480888199,9.41118133884236,45.057289127255,74.29668454412482,89.58922476840566,FAIL*,FAIL (Grade C)*
chronological_blocked,subject_lora_rank4,MIMIC,personal_state_swapped,SBP,12.598992130004095,0.4785465399818525,3.1526555075489804,16.05777996290523,26.698813056379823,50.17804154302671,67.40356083086053,FAIL*,FAIL (Grade D)*
chronological_blocked,subject_lora_rank4,MIMIC,personal_state_swapped,DBP,6.443092119611218,0.5569464255117808,1.7567580943763197,8.422887728789576,50.18793273986152,79.15182987141444,91.99060336300693,FAIL*,PASS (Grade B)*
chronological_blocked,subject_lora_rank4,VitalDB,personal_state_swapped,SBP,14.197829167476067,-0.0527522889743257,-0.0257335534462561,18.239880461475774,22.817307692307693,43.55528846153846,61.598557692307686,FAIL*,FAIL (Grade D)*
chronological_blocked,subject_lora_rank4,VitalDB,personal_state_swapped,DBP,7.86223668217659,0.2473796917792653,-0.126832671715663,10.195948070162654,40.06971153846154,69.57692307692308,87.2548076923077,FAIL*,FAIL (Grade C)*
chronological_blocked,subject_lora_rank4,Overall,personal_state_zero,SBP,9.474527576480012,0.6335178109773377,1.4603711529047765,12.357741694796154,35.01584592881522,62.675524134568505,79.9634324719649,FAIL*,FAIL (Grade D)*
chronological_blocked,subject_lora_rank4,Overall,personal_state_zero,DBP,5.115943882164288,0.6913815140984974,0.6301200208519797,6.881275029065599,59.7428083861531,87.87786445636276,96.6053144807411,PASS*,PASS (Grade B)*
chronological_blocked,subject_lora_rank4,MIMIC,personal_state_zero,SBP,9.477247139867524,0.692584784171975,2.8935933908298392,12.227003490576273,35.51434223541048,62.81899109792285,80.24480712166172,FAIL*,FAIL (Grade D)*
chronological_blocked,subject_lora_rank4,MIMIC,personal_state_zero,DBP,4.940700554824135,0.72723188553571,1.6334376117713845,6.550538751195622,62.20079129574678,88.58061325420375,96.76805143422357,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,VitalDB,personal_state_zero,SBP,9.471883847071574,0.5193122002828513,0.0671137658449319,12.3249292135963,34.53125,62.536057692307686,79.68990384615384,FAIL*,FAIL (Grade D)*
chronological_blocked,subject_lora_rank4,VitalDB,personal_state_zero,DBP,5.286300616722841,0.639078046908621,-0.3452204449360187,7.052778423547937,57.35336538461539,87.19471153846153,96.4471153846154,PASS*,PASS (Grade B)*
chronological_blocked,subject_lora_rank4,Overall,train_bp_mean,SBP,9.777309139061996,0.5910816153954404,0.1546560341878265,13.143544524380838,36.17503656752803,62.319600195026815,78.83105802047781,FAIL*,FAIL (Grade D)*
chronological_blocked,subject_lora_rank4,Overall,train_bp_mean,DBP,5.172101276389335,0.6636214032787889,-0.1511767593143859,7.2125689792710626,60.984885421745496,87.03924914675768,95.3839590443686,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,MIMIC,train_bp_mean,SBP,9.161750945705334,0.6888667587610748,0.9665373991787964,12.603486574302494,39.92581602373888,66.24629080118694,81.34767556874381,FAIL*,FAIL (Grade D)*
chronological_blocked,subject_lora_rank4,MIMIC,train_bp_mean,DBP,4.623885802345389,0.7310062189924165,0.3358246762250226,6.69584163927077,67.26261127596439,89.46340257171119,96.16963402571712,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,VitalDB,train_bp_mean,SBP,10.37570272895006,0.4132924295703679,-0.6345863312024337,13.601851251023396,32.52884615384615,58.50240384615385,76.38461538461539,FAIL*,FAIL (Grade D)*
chronological_blocked,subject_lora_rank4,VitalDB,train_bp_mean,DBP,5.705029972791672,0.5733269414502311,-0.6245983471320226,7.652068634389815,54.88221153846153,84.6826923076923,94.6201923076923,PASS*,PASS (Grade B)*
chronological_blocked,subject_lora_rank4,Overall,train_bp_median,SBP,9.833516880920724,0.5647472986835307,-0.2399401121637055,13.558979174488368,37.90468064358849,63.43612871769868,78.65919063871283,FAIL*,FAIL (Grade D)*
chronological_blocked,subject_lora_rank4,Overall,train_bp_median,DBP,5.174751996157054,0.6414830676898715,-0.5180511230727279,7.429726558512074,62.26109215017065,86.63091175036568,94.55265724037056,PASS*,PASS (Grade B)*
chronological_blocked,subject_lora_rank4,MIMIC,train_bp_median,SBP,9.24740884952564,0.6652035596665777,0.6000384916537593,13.098635158902864,41.38229475766568,67.42581602373888,81.12759643916914,FAIL*,FAIL (Grade D)*
chronological_blocked,subject_lora_rank4,MIMIC,train_bp_median,DBP,4.635263746687968,0.708464633478225,-0.1001902179831213,6.978795549897297,68.24431256181998,89.01829871414441,95.2299703264095,PASS*,PASS (Grade A)*
chronological_blocked,subject_lora_rank4,VitalDB,train_bp_median,SBP,10.40328151528652,0.3812369494111958,-1.056496235682414,13.943712696252854,34.52403846153846,59.55769230769232,76.25961538461539,FAIL*,FAIL (Grade D)*
chronological_blocked,subject_lora_rank4,VitalDB,train_bp_median,DBP,5.699196823285177,0.5509345813319468,-0.9242601375396436,7.821987137775405,56.44471153846153,84.31009615384616,93.89423076923076,PASS*,PASS (Grade B)*
