Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
MIMIC,residual_cnn_gru,SBP,8.9027591061993,0.7142716843530734,-0.17804368450191208,12.164377778313725,39.64144411473789,66.96834817012859,82.27250247279922,FAIL*,FAIL (Grade D)*
MIMIC,residual_cnn_gru,DBP,4.722365451165642,0.7299412281868856,-0.3771091762565364,6.89929269379491,66.12017804154303,89.46092977250247,96.36745796241345,PASS*,PASS (Grade A)*
VitalDB,residual_cnn_gru,SBP,8.645347202557783,0.6224137043525559,-0.3904863036595858,11.634055900178874,39.40625,67.68509615384616,83.6201923076923,FAIL*,FAIL (Grade D)*
VitalDB,residual_cnn_gru,DBP,4.742194399421032,0.7256163494774699,-0.24644252965083488,6.413023638421725,63.43269230769231,89.26682692307692,97.17788461538461,PASS*,PASS (Grade A)*
Overall,residual_soft_moe,SBP,7.738353462721417,0.7402926669265834,-0.0729268256772849,10.78518709860871,45.65577766942955,73.09361287176986,86.63456850316919,FAIL*,FAIL (Grade C)*
Overall,residual_soft_moe,DBP,4.206695330939254,0.7730044835546489,-0.3083654343239102,6.10350218825916,70.46318868844466,91.66138469039493,97.4024865919064,PASS*,PASS (Grade A)*
MIMIC,residual_soft_moe,SBP,7.686179497263198,0.7743393463003914,0.26448441098870673,10.808307736564702,46.30563798219585,73.64737883283877,86.9188921859545,FAIL*,FAIL (Grade C)*
MIMIC,residual_soft_moe,DBP,4.131543184010613,0.7759828830290119,-0.3271723014310842,6.284577685112142,72.3862512363996,91.973293768546,97.12413452027695,PASS*,PASS (Grade A)*
VitalDB,residual_soft_moe,SBP,7.789072577219743,0.6773740690488119,-0.40092947978239796,10.752649009099704,45.02403846153846,72.55528846153845,86.35817307692307,FAIL*,FAIL (Grade C)*
VitalDB,residual_soft_moe,DBP,4.279751889155461,0.7657945187095716,-0.2900829894726093,5.922189655522077,68.59375,91.35817307692308,97.67307692307692,PASS*,PASS (Grade A)*
Overall,residual_prototype_moe,SBP,7.797225677903136,0.7383493359208315,-0.5181680603994503,10.81330271580253,45.109702584105314,72.68771331058021,86.43954168698195,FAIL*,FAIL (Grade C)*
Overall,residual_prototype_moe,DBP,4.255358855611577,0.7703996348222575,-0.3442315707957669,6.1366042120304,69.97318381277425,91.48951730862994,97.41833252072159,PASS*,PASS (Grade A)*
MIMIC,residual_prototype_moe,SBP,7.825521975667257,0.7680495617839173,-0.657914085652307,10.941418554192168,45.49950544015826,72.84619188921859,86.3452027695351,FAIL*,FAIL (Grade C)*
MIMIC,residual_prototype_moe,DBP,4.2293088730435695,0.7690611655662495,-0.5439011074315193,6.366379196174398,71.65430267062315,91.59742828882294,97.02274975272009,PASS*,PASS (Grade A)*
VitalDB,residual_prototype_moe,SBP,7.769718411518977,0.6814160990616233,-0.3823187993122981,10.685667107728895,44.730769230769226,72.53365384615384,86.53125,FAIL*,FAIL (Grade C)*
VitalDB,residual_prototype_moe,DBP,4.280682444434899,0.7680883100572817,-0.15012974239312685,5.898272713320103,68.3389423076923,91.38461538461539,97.80288461538461,PASS*,PASS (Grade A)*
Overall,residual_demographics_direct,SBP,7.347494833112519,0.764905314627979,0.03949148256217253,10.261567234385424,47.610921501706486,75.20721599219893,88.12652364700146,FAIL*,FAIL (Grade C)*
Overall,residual_demographics_direct,DBP,4.024006426386691,0.7888457258875434,-0.19960897172270375,5.890807041136541,72.39395416869819,92.55607020965383,97.69137006338372,PASS*,PASS (Grade A)*
MIMIC,residual_demographics_direct,SBP,7.377504116043257,0.7916619141616879,0.13094526766315767,10.38746569800844,47.92284866468843,75.25964391691394,87.99208704253215,FAIL*,FAIL (Grade C)*
MIMIC,residual_demographics_direct,DBP,3.9938728612679046,0.7870785372524387,-0.34951514405383555,6.1252956864998325,73.87240356083086,92.59643916913947,97.34668644906034,PASS*,PASS (Grade A)*
VitalDB,residual_demographics_direct,SBP,7.318322347494272,0.7136511618790664,-0.04941214891580435,10.137014843466941,47.30769230769231,75.15625,88.25721153846153,FAIL*,FAIL (Grade C)*
VitalDB,residual_demographics_direct,DBP,4.053299728631973,0.7873340309790522,-0.05388287535080543,5.649804461451393,70.95673076923077,92.51682692307692,98.0264423076923,PASS*,PASS (Grade A)*
Overall,residual_beat_similarity_filter,SBP,8.206661107841205,0.7147660552289716,-0.20117089435683408,11.301271618927611,43.3130180399805,70.35104826913701,84.75743539736715,FAIL*,FAIL (Grade D)*
Overall,residual_beat_similarity_filter,DBP,4.462990845615605,0.7517710593676157,-0.2956200677322098,6.38388568177797,67.73037542662117,90.46318868844466,97.00755728912725,PASS*,PASS (Grade A)*
MIMIC,residual_beat_similarity_filter,SBP,8.049611876249077,0.756314272330026,-0.16035402148932543,11.2339006835709,44.76508407517309,71.61968348170129,85.3486646884273,FAIL*,FAIL (Grade C)*
MIMIC,residual_beat_similarity_filter,DBP,4.312707138014359,0.7619071783388558,-0.37043916337214167,6.477199386990413,70.56132542037587,91.20672601384767,96.82492581602375,PASS*,PASS (Grade A)*
VitalDB,residual_beat_similarity_filter,SBP,8.359331082013938,0.6398330037924558,-0.2408496044232295,11.36637568280195,41.901442307692314,69.11778846153847,84.1826923076923,FAIL*,FAIL (Grade D)*
VitalDB,residual_beat_similarity_filter,DBP,4.609083949831816,0.7360109816644601,-0.2228872737976221,6.291072565832564,64.97836538461539,89.74038461538461,97.18509615384615,PASS*,PASS (Grade A)*
