split_mode,Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
random_disjoint,Overall,lora_film_calibration_relative,DBP,2.170339109024613,0.922140435205347,-0.1186625536681965,3.5771834433997225,91.23110677718186,98.26304241833252,99.3954168698196,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film_calibration_relative,SBP,3.892685713970272,0.9260193043715946,-0.1788241332010895,5.753671364441027,74.0809361287177,92.9619697708435,97.56338371526084,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film_multi_event,DBP,2.1648152872854647,0.922157804370642,-0.063054067736309,3.5781962954338944,91.4700146270112,98.28132618235009,99.3710385177962,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film_multi_event,SBP,3.8886089959184114,0.9254836431754112,-0.1598707718014543,5.775039549730326,74.2150170648464,92.93759141882008,97.4829351535836,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film_multi_event_reliability,DBP,2.190569426709997,0.920239950424386,-0.0966223379857711,3.621280889970741,91.07630424183326,98.18259385665527,99.35275475377864,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film_multi_event_reliability,SBP,3.910716411929082,0.9247585238026318,-0.0892386759158636,5.804607268780007,74.0809361287177,92.74987810823988,97.49268649439298,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film_reliability,DBP,2.1543620078404437,0.923195451146934,-0.0071038376814211,3.554812080596605,91.36274987810825,98.28863968795709,99.3795709410044,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film_reliability,SBP,3.866801415624298,0.9262659845388864,0.1378855893578197,5.745190108688324,74.5672842515846,93.04851292052658,97.58044856167724,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_multi_event,DBP,2.189341793102151,0.9208418419984508,-0.2523911144836887,3.600038794329341,91.16162847391516,98.2276938078986,99.37713310580205,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_multi_event,SBP,3.9174079256136793,0.9244068612079182,-0.1317663350842279,5.8173516215486645,73.92369575816676,92.793759141882,97.45733788395906,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_multi_event_reliability,DBP,2.1895256891766737,0.9211280234218968,-0.1749215411767908,3.598096399435397,91.06777181862506,98.2264748902974,99.37225743539736,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_multi_event_reliability,SBP,3.920711344128873,0.9246567619525023,-0.2387473196590429,5.804309466461621,73.8846903949293,92.84617259873232,97.51706484641636,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_reliability,DBP,2.1769356411646075,0.9220189747695072,-0.0270430807367526,3.5818396177003216,91.23476352998536,98.24963432471964,99.38932228181376,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_reliability,SBP,3.8986280369212256,0.9255607832670952,-0.1211401284700018,5.772990024937315,74.14066309117504,92.92296440760605,97.50365675280352,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora,DBP,2.0054539470947708,0.9379193780466956,-0.0181178158521652,3.052632674771855,92.56490384615384,98.95432692307692,99.7451923076923,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora,SBP,3.551358956923852,0.9249386087295688,-0.0883256648137019,5.189349656929806,76.86057692307692,94.64903846153844,98.35576923076924,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_all_six,DBP,2.0083078915797747,0.938877886439689,-0.0354810554706133,3.028820613163069,92.6658653846154,98.99278846153848,99.76201923076924,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_all_six,SBP,3.5727005911790406,0.925740624266019,0.1485275434530698,5.160162069605827,76.37740384615384,94.5985576923077,98.43990384615384,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_attention,DBP,1.998214439658018,0.9387641119555022,0.0572221249341964,3.0313062249024254,92.74278846153848,98.89423076923076,99.76923076923076,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_attention,SBP,3.5498741250771744,0.9256013510855908,-0.0114139949358426,5.167125311881795,77.20192307692308,94.56971153846156,98.29326923076924,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_attention_calibration_relative,DBP,1.9957809471167047,0.9387604023869084,0.020938543172983,3.031865809693236,92.68509615384616,98.92067307692308,99.75721153846156,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_attention_calibration_relative,SBP,3.5337205665845137,0.9259906680918162,-0.0146038155372326,5.153580063883048,77.14182692307693,94.79326923076924,98.37259615384616,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_calibration_relative,DBP,2.00040359382446,0.9385648805984936,-0.0980036038160324,3.0351924934737644,92.6610576923077,98.92067307692308,99.76442307692308,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_calibration_relative,SBP,3.5059527826309203,0.926685929717068,-0.0472005534172058,5.129119365973757,77.64423076923077,94.65625,98.27403846153844,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film,DBP,1.9956191708032904,0.9388743889879712,-0.1487929292367054,3.0254583743958605,92.72115384615384,98.97115384615384,99.7451923076923,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film,SBP,3.5406123136557066,0.9269950159629532,-0.2951881690208728,5.109993544096922,76.78365384615384,94.73076923076924,98.50240384615384,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film_attention,DBP,2.046516136572911,0.9366006558263428,-0.086149621284925,3.0837356209143025,92.36057692307692,98.93990384615384,99.72596153846152,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film_attention,SBP,3.602478647232056,0.9238075462912788,-0.0150495206392728,5.229036947383084,76.46153846153845,94.40625,98.26442307692308,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film_attention_calibration_relative,DBP,1.9920458433261288,0.9385902958245912,-0.0820671438253842,3.0350367647559016,92.61778846153848,98.95192307692308,99.76442307692308,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film_attention_calibration_relative,SBP,3.545706980411823,0.9259653469847672,-0.2046384965456449,5.150418407497295,76.9375,94.59615384615384,98.3389423076923,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film_calibration_relative,DBP,1.9902034660944568,0.9391678217996366,-0.0546034718018311,3.021342344676155,92.6875,98.93990384615384,99.76923076923076,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film_calibration_relative,SBP,3.5370769302661604,0.9265337396099884,-0.2542748873050396,5.128357665349822,76.93509615384615,94.75721153846152,98.3798076923077,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film_multi_event,DBP,1.9860099799816424,0.9395019158478024,-0.0057813695760873,3.013520705211696,92.98076923076924,99.00721153846152,99.74278846153844,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film_multi_event,SBP,3.5261622099693004,0.9264196871969091,-0.2274981716045966,5.133603290674776,77.18990384615385,94.78125,98.3701923076923,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film_multi_event_reliability,DBP,2.0053292516561654,0.9381465936156168,-0.0688987329372992,3.0463158294676544,92.66346153846152,98.88221153846152,99.72596153846152,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film_multi_event_reliability,SBP,3.5525226855278014,0.9256558636342094,-0.1923060182424692,5.161663390181971,77.0,94.54326923076924,98.38701923076924,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film_reliability,DBP,1.9784581627295568,0.9400269681415792,0.0448905134201049,3.0000849809935586,92.76201923076924,98.98798076923076,99.7596153846154,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_film_reliability,SBP,3.5153008549947007,0.9271690685373436,0.0185418056524716,5.112373853484327,77.375,94.74038461538464,98.4423076923077,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_multi_event,DBP,2.015555846828681,0.9373929787665104,-0.2259370891405986,3.057264018093544,92.5721153846154,98.8846153846154,99.7451923076923,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_multi_event,SBP,3.563585099165256,0.9242892410139344,-0.2308925624077136,5.207386703798841,76.93509615384615,94.50721153846152,98.28365384615384,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_multi_event_reliability,DBP,2.00793502665483,0.9384981604544635,-0.0963246166247587,3.036895633040179,92.62259615384616,98.98317307692308,99.75721153846156,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_multi_event_reliability,SBP,3.5525512717320367,0.9261941272090044,-0.3082968563299912,5.137269361632771,76.91586538461539,94.61298076923076,98.42307692307692,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_reliability,DBP,1.9988838949111791,0.9387770828180269,0.0377579629879731,3.031290011033273,92.70192307692308,98.95192307692308,99.76201923076924,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,lora_reliability,SBP,3.542538521564924,0.9258707455540276,-0.202829476411526,5.1537846636588815,77.24759615384616,94.59375,98.36057692307692,PASS*,PASS (Grade A)*
