Setting,Scope,scoring_only_group,n_participants,n_events,sbp_mae,dbp_mae,mean_mae,delta_mean_mae_vs_frozen_lora,delta_sbp_mae_vs_frozen_lora,delta_dbp_mae_vs_frozen_lora,split_mode
time_matched_feature_uniform,Overall,DBP_train_median_deviation_10-20,1762,10460,4.911448602776477,3.1094578141360434,4.01045320845626,-0.2003171436001682,-0.2455350622904548,-0.1550992249098826,random_disjoint
time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_10-20,791,4282,6.0045862610806005,3.863398186764037,4.933992223922319,-0.2415152556047068,-0.2868057895474392,-0.196224721661975,random_disjoint
time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_10-20,971,6178,4.020952322942737,2.4952798174844038,3.2581160702135703,-0.1667561687334426,-0.2119149332891403,-0.121597404177745,random_disjoint
time_matched_feature_uniform,Overall,DBP_train_median_deviation_>20,721,1873,8.340442371532555,7.506448641809467,7.923445506671011,-0.4594556055872081,-0.2928050699200089,-0.6261061412544073,random_disjoint
time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_>20,319,929,9.792466317893426,10.32508089322652,10.058773605559974,-1.1063667392927865,-0.7253960197637443,-1.4873374588218304,random_disjoint
time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_>20,402,944,7.188214414096939,5.269772800510859,6.228993607303899,0.0538892990199535,0.0504698380405663,0.0573087599993424,random_disjoint
time_stratum_random_uniform,Overall,SBP_train_median_deviation_0-10,2051,50195,5.279621621328529,3.0786709037115587,4.179146262520044,1.589189446195852,2.0037962608147217,1.174582631576981,random_disjoint
time_stratum_random_uniform,MIMIC,SBP_train_median_deviation_0-10,1011,25757,4.546680875662427,2.644712090301457,3.595696482981942,0.8104889161324436,1.030526735006637,0.5904510972582497,random_disjoint
time_stratum_random_uniform,VitalDB,SBP_train_median_deviation_0-10,1040,24438,5.992124596202018,3.500528942516956,4.746326769359487,2.346176211478646,2.949926540230082,1.7424258827272097,random_disjoint
time_stratum_random_uniform,Overall,SBP_train_median_deviation_10-20,2029,20839,8.871110689244974,4.574507110245796,6.7228088997453845,3.520304657768923,4.713415263285517,2.3271940522523296,random_disjoint
time_stratum_random_uniform,MIMIC,SBP_train_median_deviation_10-20,991,9707,7.551205012411944,3.6485280695300792,5.599866540971012,1.983474539621824,2.818534914961769,1.148414164281878,random_disjoint
time_stratum_random_uniform,VitalDB,SBP_train_median_deviation_10-20,1038,11132,10.131251850845675,5.458558390929105,7.794905120887391,4.987548055730169,6.522496597764162,3.4525995136961787,random_disjoint
time_stratum_random_uniform,Overall,SBP_train_median_deviation_>20,1744,11006,16.478246795848783,7.99495205458144,12.236599425215111,7.586006078444256,10.270870480725556,4.901141676162957,random_disjoint
time_stratum_random_uniform,MIMIC,SBP_train_median_deviation_>20,805,4976,13.135917837420202,5.866633308577221,9.501275572998711,3.786466055880174,5.417384165180901,2.155547946579447,random_disjoint
time_stratum_random_uniform,VitalDB,SBP_train_median_deviation_>20,939,6030,19.34360868246754,9.819549062604228,14.581578872535884,10.843332721856491,14.431740005766509,7.254925437946477,random_disjoint
time_stratum_random_uniform,Overall,DBP_train_median_deviation_0-10,2051,69707,6.418637847324344,3.2484690977213373,4.833553472522841,2.1580644637829858,2.916500703466524,1.399628224099449,random_disjoint
time_stratum_random_uniform,MIMIC,DBP_train_median_deviation_0-10,1011,35229,5.489564112873419,2.647941419030126,4.068752765951772,1.1861266262088086,1.6675884912336318,0.704664761183986,random_disjoint
time_stratum_random_uniform,VitalDB,DBP_train_median_deviation_0-10,1040,34478,7.321804718026156,3.8322512930644295,5.5770280055452925,3.102900188578652,4.130587479012149,2.075212898145155,random_disjoint
time_stratum_random_uniform,Overall,DBP_train_median_deviation_10-20,1762,10460,13.386994723836574,7.931213442449599,10.659104083143086,6.448333731086658,8.230011058769643,4.666656403403673,random_disjoint
time_stratum_random_uniform,MIMIC,DBP_train_median_deviation_10-20,791,4282,10.642698087987847,6.452011315662451,8.54735470182515,3.371847222298124,4.351306037359808,2.3923884072364388,random_disjoint
time_stratum_random_uniform,VitalDB,DBP_train_median_deviation_10-20,971,6178,15.622564897838984,9.136207142025947,12.379386019932465,8.954513780985451,11.389697641607109,6.519329920363798,random_disjoint
time_stratum_random_uniform,Overall,DBP_train_median_deviation_>20,721,1873,23.56925317992864,17.250410242128,20.40983171102832,12.026930598770102,14.936005738476076,9.117855459064128,random_disjoint
time_stratum_random_uniform,MIMIC,DBP_train_median_deviation_>20,319,929,15.419410186535936,14.60316119515571,15.011285690845824,3.846145345993064,4.901547848878765,2.79074284310736,random_disjoint
time_stratum_random_uniform,VitalDB,DBP_train_median_deviation_>20,402,944,30.03641714732236,19.35108796845676,24.69375255788956,18.51864824960561,22.898672571265983,14.138623927945243,random_disjoint
gap60__fixed_blend,Overall,SBP_train_median_deviation_0-10,2051,50195,3.378060308251515,1.9407696253904416,2.6594149668209783,0.0694581504967861,0.102234947737708,0.0366813532558638,random_disjoint
gap60__fixed_blend,MIMIC,SBP_train_median_deviation_0-10,1011,25757,3.474417227198313,2.008146333525796,2.7412817803620544,-0.0439257864874442,-0.0417369134574774,-0.0461146595174115,random_disjoint
gap60__fixed_blend,VitalDB,SBP_train_median_deviation_0-10,1040,24438,3.284390264929195,1.8752716908473237,2.579830977888259,0.179680420007418,0.2421922089572592,0.1171686310575768,random_disjoint
gap60__fixed_blend,Overall,SBP_train_median_deviation_10-20,2029,20839,4.297426330097358,2.324504030850087,3.3109651804737226,0.1084609384972612,0.1397309041379015,0.0771909728566204,random_disjoint
gap60__fixed_blend,MIMIC,SBP_train_median_deviation_10-20,991,9707,4.6473925507578295,2.448740300943718,3.5480664258507737,-0.068325575498414,-0.0852775466923452,-0.0513736043044832,random_disjoint
gap60__fixed_blend,VitalDB,SBP_train_median_deviation_10-20,1038,11132,3.963306364129607,2.2058931024658985,3.084599733297753,0.277242668140532,0.3545511110480914,0.1999342252329721,random_disjoint
gap60__fixed_blend,Overall,SBP_train_median_deviation_>20,1744,11006,6.5618424394619375,3.298091721278817,4.929967080370377,0.2793737335995212,0.3544661243387104,0.2042813428603329,random_disjoint
gap60__fixed_blend,MIMIC,SBP_train_median_deviation_>20,805,4976,7.517664952685174,3.63722836272439,5.577446657704782,-0.1373628594137548,-0.2008687195541263,-0.0738569992733837,random_disjoint
gap60__fixed_blend,VitalDB,SBP_train_median_deviation_>20,939,6030,5.7424205830778,3.007351576056573,4.374886079567187,0.6366399288877953,0.8305519063767681,0.4427279513988225,random_disjoint
gap60__fixed_blend,Overall,DBP_train_median_deviation_0-10,2051,69707,3.597133836352426,1.9049743903334135,2.75105411334292,0.0755651046030649,0.0949966924946048,0.0561335167115255,random_disjoint
gap60__fixed_blend,MIMIC,DBP_train_median_deviation_0-10,1011,35229,3.758652606299916,1.92009988923179,2.839376247765853,-0.0432498919771107,-0.0633230153398711,-0.02317676861435,random_disjoint
gap60__fixed_blend,VitalDB,DBP_train_median_deviation_0-10,1040,34478,3.440118955182317,1.8902706601543195,2.665194807668318,0.1910669907016777,0.24890171616831,0.1332322652350452,random_disjoint
gap60__fixed_blend,Overall,DBP_train_median_deviation_10-20,1762,10460,5.45468909537424,3.4080716185222117,4.4313803569482255,0.2206100048917969,0.2977054303073085,0.1435145794762853,random_disjoint
gap60__fixed_blend,MIMIC,DBP_train_median_deviation_10-20,791,4282,6.15237499463355,3.9079527712072473,5.030163882920398,-0.1453435966066276,-0.1390170559944898,-0.1516701372187645,random_disjoint
gap60__fixed_blend,VitalDB,DBP_train_median_deviation_10-20,971,6178,4.886337348397809,3.000856384975493,3.943596866686652,0.5187246277396387,0.6534700921659322,0.3839791633133451,random_disjoint
gap60__fixed_blend,Overall,DBP_train_median_deviation_>20,721,1873,9.388108075271926,8.321275458353437,8.854691766812682,0.4717906545544625,0.7548606338193622,0.1887206752895629,random_disjoint
gap60__fixed_blend,MIMIC,DBP_train_median_deviation_>20,319,929,10.108847193369495,10.94030640672794,10.52457680004872,-0.6405635448040421,-0.4090151442876735,-0.8721119453204107,random_disjoint
gap60__fixed_blend,VitalDB,DBP_train_median_deviation_>20,402,944,8.816178277577588,6.2429897057876005,7.529583991682594,1.3544796833986492,1.6784337015212154,1.030525665276084,random_disjoint
gap60__trained_blend,Overall,SBP_train_median_deviation_0-10,2051,50195,3.378060308251515,1.9407696253904416,2.6594149668209783,0.0694581504967861,0.102234947737708,0.0366813532558638,random_disjoint
gap60__trained_blend,MIMIC,SBP_train_median_deviation_0-10,1011,25757,3.474417227198313,2.008146333525796,2.7412817803620544,-0.0439257864874442,-0.0417369134574774,-0.0461146595174115,random_disjoint
gap60__trained_blend,VitalDB,SBP_train_median_deviation_0-10,1040,24438,3.284390264929195,1.8752716908473237,2.579830977888259,0.179680420007418,0.2421922089572592,0.1171686310575768,random_disjoint
gap60__trained_blend,Overall,SBP_train_median_deviation_10-20,2029,20839,4.297426330097358,2.324504030850087,3.3109651804737226,0.1084609384972612,0.1397309041379015,0.0771909728566204,random_disjoint
gap60__trained_blend,MIMIC,SBP_train_median_deviation_10-20,991,9707,4.6473925507578295,2.448740300943718,3.5480664258507737,-0.068325575498414,-0.0852775466923452,-0.0513736043044832,random_disjoint
gap60__trained_blend,VitalDB,SBP_train_median_deviation_10-20,1038,11132,3.963306364129607,2.2058931024658985,3.084599733297753,0.277242668140532,0.3545511110480914,0.1999342252329721,random_disjoint
gap60__trained_blend,Overall,SBP_train_median_deviation_>20,1744,11006,6.5618424394619375,3.298091721278817,4.929967080370377,0.2793737335995212,0.3544661243387104,0.2042813428603329,random_disjoint
gap60__trained_blend,MIMIC,SBP_train_median_deviation_>20,805,4976,7.517664952685174,3.63722836272439,5.577446657704782,-0.1373628594137548,-0.2008687195541263,-0.0738569992733837,random_disjoint
gap60__trained_blend,VitalDB,SBP_train_median_deviation_>20,939,6030,5.7424205830778,3.007351576056573,4.374886079567187,0.6366399288877953,0.8305519063767681,0.4427279513988225,random_disjoint
gap60__trained_blend,Overall,DBP_train_median_deviation_0-10,2051,69707,3.597133836352426,1.9049743903334135,2.75105411334292,0.0755651046030649,0.0949966924946048,0.0561335167115255,random_disjoint
gap60__trained_blend,MIMIC,DBP_train_median_deviation_0-10,1011,35229,3.758652606299916,1.92009988923179,2.839376247765853,-0.0432498919771107,-0.0633230153398711,-0.02317676861435,random_disjoint
gap60__trained_blend,VitalDB,DBP_train_median_deviation_0-10,1040,34478,3.440118955182317,1.8902706601543195,2.665194807668318,0.1910669907016777,0.24890171616831,0.1332322652350452,random_disjoint
gap60__trained_blend,Overall,DBP_train_median_deviation_10-20,1762,10460,5.45468909537424,3.4080716185222117,4.4313803569482255,0.2206100048917969,0.2977054303073085,0.1435145794762853,random_disjoint
gap60__trained_blend,MIMIC,DBP_train_median_deviation_10-20,791,4282,6.15237499463355,3.9079527712072473,5.030163882920398,-0.1453435966066276,-0.1390170559944898,-0.1516701372187645,random_disjoint
gap60__trained_blend,VitalDB,DBP_train_median_deviation_10-20,971,6178,4.886337348397809,3.000856384975493,3.943596866686652,0.5187246277396387,0.6534700921659322,0.3839791633133451,random_disjoint
gap60__trained_blend,Overall,DBP_train_median_deviation_>20,721,1873,9.388108075271926,8.321275458353437,8.854691766812682,0.4717906545544625,0.7548606338193622,0.1887206752895629,random_disjoint
gap60__trained_blend,MIMIC,DBP_train_median_deviation_>20,319,929,10.108847193369495,10.94030640672794,10.52457680004872,-0.6405635448040421,-0.4090151442876735,-0.8721119453204107,random_disjoint
gap60__trained_blend,VitalDB,DBP_train_median_deviation_>20,402,944,8.816178277577588,6.2429897057876005,7.529583991682594,1.3544796833986492,1.6784337015212154,1.030525665276084,random_disjoint
gap60__D0_frozen_lora,Overall,SBP_train_median_deviation_0-10,2051,50195,3.275825360513807,1.9040882721345775,2.589956816324192,0.0,0.0,0.0,random_disjoint
gap60__D0_frozen_lora,MIMIC,SBP_train_median_deviation_0-10,1011,25757,3.5161541406557903,2.0542609930432074,2.7852075668494987,0.0,0.0,0.0,random_disjoint
gap60__D0_frozen_lora,VitalDB,SBP_train_median_deviation_0-10,1040,24438,3.042198055971936,1.7581030597897465,2.400150557880841,0.0,0.0,0.0,random_disjoint
gap60__D0_frozen_lora,Overall,SBP_train_median_deviation_10-20,2029,20839,4.1576954259594565,2.2473130579934666,3.2025042419764613,0.0,0.0,0.0,random_disjoint
gap60__D0_frozen_lora,MIMIC,SBP_train_median_deviation_10-20,991,9707,4.732670097450175,2.500113905248201,3.616392001349188,0.0,0.0,0.0,random_disjoint
gap60__D0_frozen_lora,VitalDB,SBP_train_median_deviation_10-20,1038,11132,3.608755253081516,2.0059588772329264,2.807357065157221,0.0,0.0,0.0,random_disjoint
gap60__D0_frozen_lora,Overall,SBP_train_median_deviation_>20,1744,11006,6.207376316399166,3.0938103778381705,4.650593347118669,3.478133336898281e-10,1.2759393541728061e-09,-5.803131308823595e-10,random_disjoint
gap60__D0_frozen_lora,MIMIC,SBP_train_median_deviation_>20,805,4976,7.718533675003574,3.7110853617409534,5.714809518372263,1.2537260118961058e-09,2.764273254740601e-09,-2.5682034276997e-10,random_disjoint
gap60__D0_frozen_lora,VitalDB,SBP_train_median_deviation_>20,939,6030,4.911868676701032,2.564623623800109,3.738246150250571,-4.2882053463699776e-10,0.0,-8.576410692739954e-10,random_disjoint
gap60__D0_frozen_lora,Overall,DBP_train_median_deviation_0-10,2051,69707,3.502137143857821,1.848840873621888,2.675489008739855,0.0,0.0,0.0,random_disjoint
gap60__D0_frozen_lora,MIMIC,DBP_train_median_deviation_0-10,1011,35229,3.821975621639787,1.94327665784614,2.882626139742964,0.0,0.0,0.0,random_disjoint
gap60__D0_frozen_lora,VitalDB,DBP_train_median_deviation_0-10,1040,34478,3.191217239014007,1.7570383949192745,2.4741278169666403,0.0,0.0,0.0,random_disjoint
gap60__D0_frozen_lora,Overall,DBP_train_median_deviation_10-20,1762,10460,5.156983667231913,3.264557039045926,4.210770353138919,1.0824905416484396e-09,2.1649810832968797e-09,0.0,random_disjoint
gap60__D0_frozen_lora,MIMIC,DBP_train_median_deviation_10-20,791,4282,6.291392055450666,4.059622908426012,5.17550748193834,2.41131381528703e-09,4.8226267423956415e-09,0.0,random_disjoint
gap60__D0_frozen_lora,VitalDB,DBP_train_median_deviation_10-20,971,6178,4.232867256231877,2.6168772216621483,3.424872238947013,0.0,0.0,0.0,random_disjoint
gap60__D0_frozen_lora,Overall,DBP_train_median_deviation_>20,721,1873,8.633247441981649,8.132554768967559,8.382901105474604,-6.783615447147895e-09,5.290843319016858e-10,-1.4096315226197476e-08,random_disjoint
gap60__D0_frozen_lora,MIMIC,DBP_train_median_deviation_>20,319,929,10.517862338853,11.812418350083774,11.165140344468387,-3.8437342197994434e-10,1.1958292134295332e-09,-1.964576057389422e-09,random_disjoint
gap60__D0_frozen_lora,VitalDB,DBP_train_median_deviation_>20,402,944,7.137744576056373,5.212464016788275,6.175104296422324,-1.1861621018738331e-08,0.0,-2.372324114929825e-08,random_disjoint
gap60__feature_knn,Overall,SBP_train_median_deviation_0-10,2051,50195,3.642426907177344,2.0806849536316063,2.8615559304044758,0.2715991140802831,0.3666015466635368,0.1765966814970285,random_disjoint
gap60__feature_knn,MIMIC,SBP_train_median_deviation_0-10,1011,25757,3.647960978955316,2.092923015476128,2.870441997215722,0.0852344303662233,0.1318068382995254,0.0386620224329203,random_disjoint
gap60__feature_knn,VitalDB,SBP_train_median_deviation_0-10,1040,24438,3.637047150862412,2.0687881454346715,2.8529176481485417,0.4527670902677005,0.5948490948904759,0.310685085644925,random_disjoint
gap60__feature_knn,Overall,SBP_train_median_deviation_10-20,2029,20839,4.573744893220393,2.484960730294875,3.529352811757634,0.3268485697811725,0.4160494672609367,0.2376476723014082,random_disjoint
gap60__feature_knn,MIMIC,SBP_train_median_deviation_10-20,991,9707,4.797826639385514,2.5481673816647405,3.672997010525127,0.0566050091759393,0.0651565419353392,0.0480534764165394,random_disjoint
gap60__feature_knn,VitalDB,SBP_train_median_deviation_10-20,1038,11132,4.359809430359472,2.4246160371276915,3.3922127337435817,0.5848556685863606,0.7510541772779562,0.418657159894765,random_disjoint
gap60__feature_knn,Overall,SBP_train_median_deviation_>20,1744,11006,6.951552702320218,3.5440215852301797,5.247787143775199,0.5971937970043433,0.7441763871969913,0.4502112068116957,random_disjoint
gap60__feature_knn,MIMIC,SBP_train_median_deviation_>20,805,4976,7.614863111066697,3.743790084396644,5.67932659773167,-0.035482919386867,-0.1036705611726036,0.0327047223988703,random_disjoint
gap60__feature_knn,VitalDB,SBP_train_median_deviation_>20,939,6030,6.38290000898591,3.372761050800995,4.877830529893453,1.1395843792140616,1.4710313322848778,0.8081374261432446,random_disjoint
gap60__feature_knn,Overall,DBP_train_median_deviation_0-10,2051,69707,3.8386580310658056,2.047959801638357,2.9433089163520814,0.2678199076122265,0.3365208872079845,0.1991189280164689,random_disjoint
gap60__feature_knn,MIMIC,DBP_train_median_deviation_0-10,1011,35229,3.904608439739646,2.012628694356097,2.9586185670478717,0.0759924273049077,0.0826328180998592,0.0693520365099569,random_disjoint
gap60__feature_knn,VitalDB,DBP_train_median_deviation_0-10,1040,34478,3.774546624172294,2.08230571458294,2.928426169377617,0.4542983524109765,0.583329385158287,0.325267319663665,random_disjoint
gap60__feature_knn,Overall,DBP_train_median_deviation_10-20,1762,10460,5.821444163106085,3.645772252418495,4.733608207762289,0.5228378557058608,0.6644604980391531,0.3812152133725686,random_disjoint
gap60__feature_knn,MIMIC,DBP_train_median_deviation_10-20,791,4282,6.325580482779635,4.059431927459065,5.192506205119351,0.0169987255923249,0.0341884321515957,-0.0001909809669466,random_disjoint
gap60__feature_knn,VitalDB,DBP_train_median_deviation_10-20,971,6178,5.410762567985816,3.3087951124008925,4.359778840193354,0.9349066012463414,1.1778953117539386,0.6919178907387442,random_disjoint
