Seed,Setting,BP,MAE,R²,ME,STD,≤5 mmHg (%),≤10 mmHg (%),≤15 mmHg (%),AAMI,BHS,Participant-macro MAE,N participants,N query events,Method,K,Aggregation,Standards scope
20260816,M2 M1 + reliability weighting (K=2),DBP,7.847901,0.329112,1.251374,10.710766,44.177513,71.952609,86.546483,FAIL*,FAIL (Grade C)*,6.776298,697,103564,m2,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M2 M1 + reliability weighting (K=3),SBP,12.927063,0.395102,2.066340,16.996887,27.139740,50.037658,66.968252,FAIL*,FAIL (Grade D)*,11.808596,697,103564,m2,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M2 M1 + reliability weighting (K=3),DBP,7.664702,0.358112,1.233373,10.475619,44.857286,72.984821,87.211772,FAIL*,FAIL (Grade C)*,6.583935,697,103564,m2,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M2 M1 + reliability weighting (K=5),SBP,12.450760,0.423689,1.667784,16.629120,29.064154,52.353134,69.049090,FAIL*,FAIL (Grade D)*,11.153898,697,103564,m2,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M2 M1 + reliability weighting (K=5),DBP,7.428906,0.383299,0.946667,10.295531,46.732455,74.466031,87.814298,FAIL*,FAIL (Grade C)*,6.272253,697,103564,m2,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B0 Population BP mean (K=1),SBP,17.977358,-0.003915,1.377400,22.014777,15.984319,31.902978,47.190143,FAIL*,FAIL (Grade D)*,17.380697,697,103564,population_mean,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B0 Population BP mean (K=1),DBP,10.198625,-0.000694,-0.346821,13.165570,29.949596,57.974779,77.576185,FAIL*,FAIL (Grade D)*,9.858857,697,103564,population_mean,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B0 Population BP mean (K=2),SBP,17.977358,-0.003915,1.377400,22.014777,15.984319,31.902978,47.190143,FAIL*,FAIL (Grade D)*,17.380697,697,103564,population_mean,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B0 Population BP mean (K=2),DBP,10.198625,-0.000694,-0.346821,13.165570,29.949596,57.974779,77.576185,FAIL*,FAIL (Grade D)*,9.858857,697,103564,population_mean,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B0 Population BP mean (K=3),SBP,17.977358,-0.003915,1.377400,22.014777,15.984319,31.902978,47.190143,FAIL*,FAIL (Grade D)*,17.380697,697,103564,population_mean,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B0 Population BP mean (K=3),DBP,10.198625,-0.000694,-0.346821,13.165570,29.949596,57.974779,77.576185,FAIL*,FAIL (Grade D)*,9.858857,697,103564,population_mean,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B0 Population BP mean (K=5),SBP,17.977358,-0.003915,1.377400,22.014777,15.984319,31.902978,47.190143,FAIL*,FAIL (Grade D)*,17.380697,697,103564,population_mean,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B0 Population BP mean (K=5),DBP,10.198625,-0.000694,-0.346821,13.165570,29.949596,57.974779,77.576185,FAIL*,FAIL (Grade D)*,9.858857,697,103564,population_mean,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B3 Population PPG network (K=1),SBP,14.971188,0.227391,-1.133250,19.317377,22.053030,42.340968,59.962921,FAIL*,FAIL (Grade D)*,14.522207,697,103564,population,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B3 Population PPG network (K=1),DBP,9.194469,0.174295,0.880971,11.930849,33.595651,63.220810,82.113476,FAIL*,FAIL (Grade D)*,8.810862,697,103564,population,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B3 Population PPG network (K=2),SBP,14.971188,0.227391,-1.133250,19.317377,22.053030,42.340968,59.962921,FAIL*,FAIL (Grade D)*,14.522207,697,103564,population,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B3 Population PPG network (K=2),DBP,9.194469,0.174295,0.880971,11.930849,33.595651,63.220810,82.113476,FAIL*,FAIL (Grade D)*,8.810862,697,103564,population,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B3 Population PPG network (K=3),SBP,14.971188,0.227391,-1.133250,19.317377,22.053030,42.340968,59.962921,FAIL*,FAIL (Grade D)*,14.522207,697,103564,population,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B3 Population PPG network (K=3),DBP,9.194469,0.174295,0.880971,11.930849,33.595651,63.220810,82.113476,FAIL*,FAIL (Grade D)*,8.810862,697,103564,population,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B3 Population PPG network (K=5),SBP,14.971188,0.227391,-1.133250,19.317377,22.053030,42.340968,59.962921,FAIL*,FAIL (Grade D)*,14.522207,697,103564,population,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B3 Population PPG network (K=5),DBP,9.194469,0.174295,0.880971,11.930849,33.595651,63.220810,82.113476,FAIL*,FAIL (Grade D)*,8.810862,697,103564,population,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B1 Last-cuff persistence (K=1),SBP,18.831464,-0.317668,0.197679,25.269931,20.264764,38.195705,52.491213,FAIL*,FAIL (Grade D)*,19.369449,697,103564,last_cuff,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B1 Last-cuff persistence (K=1),DBP,10.694021,-0.252904,0.593763,14.724675,34.930092,59.223282,75.389131,FAIL*,FAIL (Grade D)*,10.676897,697,103564,last_cuff,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B1 Last-cuff persistence (K=2),SBP,18.104333,-0.188872,1.058608,23.980546,20.415395,38.686223,53.609362,FAIL*,FAIL (Grade D)*,18.034405,697,103564,last_cuff,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B1 Last-cuff persistence (K=2),DBP,10.376849,-0.118702,0.572861,13.913263,34.736974,59.513924,76.131667,FAIL*,FAIL (Grade D)*,9.616320,697,103564,last_cuff,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B1 Last-cuff persistence (K=3),SBP,17.364332,-0.084229,-0.034686,22.923150,21.124136,39.674984,54.831795,FAIL*,FAIL (Grade D)*,16.855551,697,103564,last_cuff,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B1 Last-cuff persistence (K=3),DBP,9.958043,-0.053908,0.325954,13.511844,36.671044,61.846781,77.681434,FAIL*,FAIL (Grade D)*,9.130924,697,103564,last_cuff,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B1 Last-cuff persistence (K=5),SBP,17.139782,-0.076769,-0.690510,22.833743,22.469198,41.104052,56.250241,FAIL*,FAIL (Grade D)*,16.418218,697,103564,last_cuff,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B1 Last-cuff persistence (K=5),DBP,9.967192,-0.054651,0.013503,13.520537,36.669113,61.533931,77.162914,FAIL*,FAIL (Grade D)*,9.047688,697,103564,last_cuff,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B2 Support-BP mean (K=1),SBP,18.831464,-0.317668,0.197679,25.269931,20.264764,38.195705,52.491213,FAIL*,FAIL (Grade D)*,19.369449,697,103564,support_mean,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B2 Support-BP mean (K=1),DBP,10.694021,-0.252904,0.593763,14.724675,34.930092,59.223282,75.389131,FAIL*,FAIL (Grade D)*,10.676897,697,103564,support_mean,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B2 Support-BP mean (K=2),SBP,17.815870,-0.160980,0.628144,23.712336,21.036267,39.583253,54.543084,FAIL*,FAIL (Grade D)*,17.636259,697,103564,support_mean,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B2 Support-BP mean (K=2),DBP,10.119607,-0.080558,0.583312,13.673158,36.094589,60.828087,76.935035,FAIL*,FAIL (Grade D)*,9.503751,697,103564,support_mean,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B2 Support-BP mean (K=3),SBP,17.165935,-0.070764,0.407200,22.776752,21.786528,40.778649,55.640956,FAIL*,FAIL (Grade D)*,16.603542,697,103564,support_mean,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B2 Support-BP mean (K=3),DBP,9.772298,-0.009294,0.497526,13.217246,37.243637,62.276467,78.226990,FAIL*,FAIL (Grade D)*,8.906004,697,103564,support_mean,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B2 Support-BP mean (K=5),SBP,16.487172,0.011048,-0.030519,21.892804,22.783013,42.216407,57.202310,FAIL*,FAIL (Grade D)*,15.502776,697,103564,support_mean,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B2 Support-BP mean (K=5),DBP,9.412464,0.048866,0.268849,12.837054,38.690085,64.315785,79.714959,FAIL*,FAIL (Grade D)*,8.393494,697,103564,support_mean,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B4 Residual-offset correction (K=1),SBP,16.124166,0.057573,1.703042,21.303691,22.156348,41.977907,57.830906,FAIL*,FAIL (Grade D)*,15.702110,697,103564,residual_offset,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B4 Residual-offset correction (K=1),DBP,9.205040,0.080772,0.535321,12.611313,38.524970,65.027423,81.116990,FAIL*,FAIL (Grade D)*,8.581406,697,103564,residual_offset,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B4 Residual-offset correction (K=2),SBP,15.162872,0.174259,2.184613,19.885245,23.679078,44.194894,60.297014,FAIL*,FAIL (Grade D)*,14.263314,697,103564,residual_offset,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B4 Residual-offset correction (K=2),DBP,8.626175,0.202671,0.504977,11.745117,40.810513,67.706925,82.845390,FAIL*,FAIL (Grade D)*,7.775702,697,103564,residual_offset,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B4 Residual-offset correction (K=3),SBP,14.600827,0.236243,2.169234,19.116727,24.157043,45.471399,61.765671,FAIL*,FAIL (Grade D)*,13.522065,697,103564,residual_offset,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B4 Residual-offset correction (K=3),DBP,8.211178,0.273915,0.511166,11.206815,42.546638,69.668997,84.596964,FAIL*,FAIL (Grade D)*,7.315792,697,103564,residual_offset,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B4 Residual-offset correction (K=5),SBP,14.044186,0.288092,1.704940,18.496472,25.118767,46.916882,63.609942,FAIL*,FAIL (Grade D)*,12.660471,697,103564,residual_offset,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B4 Residual-offset correction (K=5),DBP,7.830935,0.329242,0.423108,10.774275,44.417944,71.850257,85.855123,FAIL*,FAIL (Grade C)*,6.849679,697,103564,residual_offset,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B6 Head-only adaptation (K=1),SBP,14.586838,0.269329,-0.093569,18.817849,23.281256,43.940945,60.498822,FAIL*,FAIL (Grade D)*,14.059553,697,103564,head,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B6 Head-only adaptation (K=1),DBP,8.279199,0.286779,0.217649,11.116511,40.752578,68.763277,84.730215,FAIL*,FAIL (Grade D)*,7.755670,697,103564,head,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B6 Head-only adaptation (K=2),SBP,14.116911,0.310869,0.688999,18.262335,23.709976,45.206829,62.410683,FAIL*,FAIL (Grade D)*,13.315501,697,103564,head,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B6 Head-only adaptation (K=2),DBP,8.106267,0.307637,0.367171,10.948700,41.661195,70.002124,85.745047,FAIL*,FAIL (Grade C)*,7.449592,697,103564,head,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B6 Head-only adaptation (K=3),SBP,13.812976,0.338565,0.692018,17.890941,24.097177,45.974470,63.492140,FAIL*,FAIL (Grade D)*,12.854779,697,103564,head,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B6 Head-only adaptation (K=3),DBP,7.871109,0.338608,0.409521,10.699198,42.828589,71.772044,86.722220,FAIL*,FAIL (Grade C)*,7.131621,697,103564,head,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B6 Head-only adaptation (K=5),SBP,13.407813,0.367868,0.444099,17.497592,25.626666,47.726044,64.920243,FAIL*,FAIL (Grade D)*,12.176417,697,103564,head,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B6 Head-only adaptation (K=5),DBP,7.625254,0.373536,0.465363,10.410083,44.264416,73.056274,87.632768,FAIL*,FAIL (Grade C)*,6.782617,697,103564,head,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B7 Full-network adaptation (K=1),SBP,18.902085,-0.324014,0.035924,25.331452,20.067784,37.958171,52.080839,FAIL*,FAIL (Grade D)*,19.402337,697,103564,full,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B7 Full-network adaptation (K=1),DBP,10.787370,-0.266954,0.592454,14.807191,34.612414,58.782009,74.884130,FAIL*,FAIL (Grade D)*,10.814799,697,103564,full,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B7 Full-network adaptation (K=2),SBP,17.782430,-0.159215,0.169581,23.702005,21.003437,39.816925,54.688888,FAIL*,FAIL (Grade D)*,17.471605,697,103564,full,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B7 Full-network adaptation (K=2),DBP,10.137110,-0.085962,0.405796,13.713773,36.040516,60.820362,76.786335,FAIL*,FAIL (Grade D)*,9.462911,697,103564,full,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B7 Full-network adaptation (K=3),SBP,17.180623,-0.075592,0.139517,22.831267,21.461125,40.698505,55.642887,FAIL*,FAIL (Grade D)*,16.463819,697,103564,full,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B7 Full-network adaptation (K=3),DBP,9.776783,-0.022007,0.363171,13.304695,37.572902,62.391372,78.278166,FAIL*,FAIL (Grade D)*,8.930782,697,103564,full,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B7 Full-network adaptation (K=5),SBP,16.552498,-0.004379,-0.154544,22.062381,22.850604,42.365108,57.218725,FAIL*,FAIL (Grade D)*,15.471708,697,103564,full,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B7 Full-network adaptation (K=5),DBP,9.384969,0.050883,0.222421,12.824318,38.837820,64.423931,79.793171,FAIL*,FAIL (Grade D)*,8.436746,697,103564,full,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B8 LoRA adaptation (K=1),SBP,13.952846,0.329946,-0.653038,18.008761,24.293191,45.751419,62.537175,FAIL*,FAIL (Grade D)*,13.376673,697,103564,lora,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B8 LoRA adaptation (K=1),DBP,7.954625,0.339641,0.079619,10.698369,41.368622,70.988954,86.559036,FAIL*,FAIL (Grade C)*,7.460054,697,103564,lora,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B8 LoRA adaptation (K=2),SBP,13.649595,0.356951,-0.116819,17.653334,24.783709,46.620447,63.524004,FAIL*,FAIL (Grade D)*,12.888442,697,103564,lora,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B8 LoRA adaptation (K=2),DBP,7.886965,0.345052,0.107495,10.654206,41.998185,71.521957,86.736704,FAIL*,FAIL (Grade C)*,7.262738,697,103564,lora,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B8 LoRA adaptation (K=3),SBP,13.438963,0.373486,-0.051858,17.425198,25.120698,47.369742,64.422966,FAIL*,FAIL (Grade D)*,12.659274,697,103564,lora,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B8 LoRA adaptation (K=3),DBP,7.718936,0.369171,0.191885,10.454956,43.069986,72.572516,87.401027,FAIL*,FAIL (Grade C)*,7.068154,697,103564,lora,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B8 LoRA adaptation (K=5),SBP,13.163812,0.393520,-0.185257,17.143403,25.953034,48.403886,65.439728,FAIL*,FAIL (Grade D)*,12.200243,697,103564,lora,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,B8 LoRA adaptation (K=5),DBP,7.532474,0.388846,0.188445,10.290633,44.356147,73.860608,87.857750,FAIL*,FAIL (Grade C)*,6.819179,697,103564,lora,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M0 Variable-K residual anchor (K=1),SBP,13.673933,0.329861,0.062500,18.021637,25.863234,48.004133,64.542698,FAIL*,FAIL (Grade D)*,12.908392,697,103564,m0,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M0 Variable-K residual anchor (K=1),DBP,7.923852,0.318611,0.356109,10.861850,43.334556,71.214901,86.296396,FAIL*,FAIL (Grade C)*,7.197336,697,103564,m0,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M0 Variable-K residual anchor (K=2),SBP,13.152052,0.373186,0.704309,17.415209,27.319339,49.754741,66.203507,FAIL*,FAIL (Grade D)*,12.209132,697,103564,m0,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M0 Variable-K residual anchor (K=2),DBP,7.708787,0.341245,0.553840,10.671304,45.398980,72.888262,86.784018,FAIL*,FAIL (Grade C)*,6.771426,697,103564,m0,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M0 Variable-K residual anchor (K=3),SBP,12.906140,0.396023,0.774931,17.091432,27.654397,50.423892,67.012668,FAIL*,FAIL (Grade D)*,11.872852,697,103564,m0,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M0 Variable-K residual anchor (K=3),DBP,7.567145,0.358680,0.623587,10.524852,46.417674,73.924337,87.078521,FAIL*,FAIL (Grade C)*,6.552623,697,103564,m0,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M0 Variable-K residual anchor (K=5),SBP,12.539894,0.426077,0.480774,16.670952,28.550462,51.636669,68.315245,FAIL*,FAIL (Grade D)*,11.314976,697,103564,m0,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M0 Variable-K residual anchor (K=5),DBP,7.315579,0.392228,0.535321,10.249870,47.846742,75.225947,87.881889,FAIL*,FAIL (Grade C)*,6.236372,697,103564,m0,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M1 M0 + FiLM (K=1),SBP,13.826214,0.310109,1.554338,18.219218,25.781159,47.736665,64.299370,FAIL*,FAIL (Grade D)*,13.011623,697,103564,m1,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M1 M0 + FiLM (K=1),DBP,7.983720,0.308166,0.339044,10.945418,43.068055,71.044958,86.142868,FAIL*,FAIL (Grade C)*,7.231714,697,103564,m1,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M1 M0 + FiLM (K=2),SBP,13.264262,0.358314,2.127575,17.506194,27.057665,49.477618,66.078946,FAIL*,FAIL (Grade D)*,12.314095,697,103564,m1,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M1 M0 + FiLM (K=2),DBP,7.712847,0.340633,0.534450,10.677258,45.115098,72.985787,86.755050,FAIL*,FAIL (Grade C)*,6.786134,697,103564,m1,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M1 M0 + FiLM (K=3),SBP,12.999537,0.382740,2.129733,17.164484,27.361825,50.254915,66.986598,FAIL*,FAIL (Grade D)*,11.949043,697,103564,m1,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M1 M0 + FiLM (K=3),DBP,7.557655,0.361429,0.593485,10.503937,46.265111,74.124213,87.250396,FAIL*,FAIL (Grade C)*,6.541233,697,103564,m1,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M1 M0 + FiLM (K=5),SBP,12.615421,0.413127,1.803979,16.768234,28.399830,51.687845,68.374145,FAIL*,FAIL (Grade D)*,11.386260,697,103564,m1,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M1 M0 + FiLM (K=5),DBP,7.299926,0.394797,0.484613,10.230658,47.677764,75.359198,88.095284,FAIL*,FAIL (Grade C)*,6.221056,697,103564,m1,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M2 M1 + reliability weighting (K=1),SBP,13.903653,0.304133,1.013316,18.336455,25.574524,47.321463,64.113978,FAIL*,FAIL (Grade D)*,13.035373,697,103564,m2,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M2 M1 + reliability weighting (K=1),DBP,8.089744,0.282836,0.504963,11.137894,42.764860,70.665482,85.811672,FAIL*,FAIL (Grade C)*,7.300797,697,103564,m2,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M2 M1 + reliability weighting (K=2),SBP,13.550260,0.333627,1.675762,17.892726,25.963655,48.361400,65.566220,FAIL*,FAIL (Grade D)*,12.454826,697,103564,m2,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M2 M1 + reliability weighting (K=2),DBP,7.855693,0.309366,0.805247,10.911494,44.752037,72.334981,86.487583,FAIL*,FAIL (Grade C)*,6.779782,697,103564,m2,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M2 M1 + reliability weighting (K=3),SBP,13.118930,0.372072,1.491270,17.381078,26.867444,49.582867,66.946043,FAIL*,FAIL (Grade D)*,11.988598,697,103564,m2,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M2 M1 + reliability weighting (K=3),DBP,7.684985,0.334727,0.774666,10.710423,45.558302,73.446371,87.114248,FAIL*,FAIL (Grade C)*,6.585628,697,103564,m2,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M2 M1 + reliability weighting (K=5),SBP,12.629934,0.408774,1.432388,16.866712,28.638330,51.680121,68.577884,FAIL*,FAIL (Grade D)*,11.290938,697,103564,m2,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260817,M2 M1 + reliability weighting (K=5),DBP,7.461113,0.364380,0.685885,10.473921,47.157313,74.531691,87.576764,FAIL*,FAIL (Grade C)*,6.253860,697,103564,m2,5,event-pooled diagnostic,numerical screen only; formal compliance not established
