split_mode,Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
random_disjoint,MIMIC,self_attention_resunet_adaptation,DBP,5.204518870665931,0.642977845039121,-0.1148955908302737,7.943746708876164,64.55736894164194,86.42680514342236,94.17655786350149,PASS*,PASS (Grade B)*
random_disjoint,MIMIC,self_attention_resunet_adaptation,SBP,8.923062373575425,0.6723057741147497,-0.1461505399377598,13.027672734701646,43.87734915924827,69.16913946587538,82.33679525222551,FAIL*,FAIL (Grade D)*
random_disjoint,MIMIC,subject_mean_residual_ppg,DBP,4.1324055461808085,0.7768541627841761,-0.1014858743439324,6.280018458855752,72.34174085064294,91.95845697329376,97.12413452027695,PASS*,PASS (Grade A)*
random_disjoint,MIMIC,subject_mean_residual_ppg,SBP,7.66991236514083,0.7749815753520617,0.449183599602221,10.786798975617897,46.62215628090999,73.50395647873393,86.89910979228486,FAIL*,FAIL (Grade C)*
random_disjoint,MIMIC,subject_train_mean,DBP,5.220253947298642,0.6857787545208383,-0.0190466726190547,7.453145198844542,61.14490603363007,86.9238377843719,95.37833827893176,PASS*,PASS (Grade A)*
random_disjoint,MIMIC,subject_train_mean,SBP,9.972672898218764,0.6520447443954556,0.0842944840740471,13.424957293231428,35.26953511374876,61.63204747774481,78.00445103857567,FAIL*,FAIL (Grade D)*
random_disjoint,Overall,cnn_bilstm_adaptation,DBP,6.216169720798048,0.5222795067464207,-0.3892135340431619,8.857110402764734,55.159678205753295,80.61555338859094,91.54558751828375,FAIL*,PASS (Grade B)*
random_disjoint,Overall,cnn_bilstm_adaptation,SBP,10.16499303443905,0.5539336106643684,-0.1261817388567094,14.13441864735664,37.001462701121405,62.30497318381277,77.58410531448075,FAIL*,FAIL (Grade D)*
random_disjoint,Overall,cnn_transformer_aff_adaptation,DBP,6.578798186935953,0.4817510386210253,-0.5818761564242672,9.215720507564008,52.26352998537299,78.71038517796197,90.60580204778157,FAIL*,PASS (Grade B)*
random_disjoint,Overall,cnn_transformer_aff_adaptation,SBP,10.782045757427616,0.5095800013816588,-0.7459305149470813,14.802288001666051,34.431984397854706,59.49414919551438,75.22671867381764,FAIL*,FAIL (Grade D)*
